mesa_desde,mesa_hasta,vot_parcodigo,total
3129,3131,9006,0
3132,3139,003,417
3132,3139,047,117
3132,3139,191,28
3132,3139,217,21
3132,3139,501,308
3132,3139,503,370
3132,3139,505,101
3132,3139,512,566
3132,3139,514,52
3132,3139,9003,0
3132,3139,9004,15
3132,3139,9005,37
3132,3139,9006,1
3140,3146,003,351
3140,3146,047,73
3140,3146,191,21
3140,3146,217,18
3140,3146,501,273
3140,3146,503,320
3140,3146,505,88
3140,3146,512,532
3140,3146,514,41
3140,3146,9003,0
3140,3146,9004,24
3140,3146,9005,39
3140,3146,9006,0
3147,3151,003,270
3147,3151,047,69
3147,3151,191,14
3147,3151,217,9
3147,3151,501,192
3147,3151,503,234
3147,3151,505,54
3147,3151,512,351
3147,3151,514,27
3147,3151,9003,0
3147,3151,9004,16
3147,3151,9005,30
3147,3151,9006,0
3152,3153,003,77
3152,3153,047,13
3152,3153,191,7
3152,3153,217,5
3152,3153,501,144
3152,3153,503,56
3152,3153,505,43
3152,3153,512,152
3152,3153,514,25
3152,3153,9003,0
3152,3153,9004,1
3152,3153,9005,10
3152,3153,9006,1
3154,3154,003,144
3154,3154,047,9
3154,3154,191,1
3154,3154,217,2
3154,3154,501,9
3154,3154,503,9
3154,3154,505,4
3154,3154,512,33
3154,3154,514,3
3154,3154,9003,0
3154,3154,9004,5
3154,3154,9005,0
3154,3154,9006,0
3155,3158,003,407
3155,3158,047,17
3155,3158,191,11
3155,3158,217,4
3155,3158,501,52
3155,3158,503,50
3155,3158,505,20
3155,3158,512,240
3155,3158,514,9
3155,3158,9003,0
3155,3158,9004,10
3155,3158,9005,13
3155,3158,9006,0
3159,3161,003,81
3159,3161,047,16
3159,3161,191,7
3159,3161,217,8
3159,3161,501,451
3159,3161,503,33
3159,3161,505,25
3159,3161,512,168
3159,3161,514,10
3159,3161,9003,0
3159,3161,9004,10
3159,3161,9005,12
3159,3161,9006,0
3162,3168,003,251
3162,3168,047,28
3162,3168,191,34
3162,3168,217,16
3162,3168,501,235
3162,3168,503,161
3162,3168,505,63
3162,3168,512,555
3162,3168,514,28
3162,3168,9003,0
3162,3168,9004,16
3162,3168,9005,36
3162,3168,9006,1
3169,3177,003,360
3169,3177,047,59
3169,3177,191,30
3169,3177,217,17
3169,3177,501,455
3169,3177,503,205
3169,3177,505,131
3169,3177,512,941
3169,3177,514,47
3169,3177,9003,0
3169,3177,9004,62
3169,3177,9005,18
3169,3177,9006,0
3178,3182,003,432
3178,3182,047,21
3178,3182,191,26
3178,3182,217,27
3178,3182,501,52
3178,3182,503,67
3178,3182,505,18
3178,3182,512,637
3178,3182,514,26
3178,3182,9003,0
3178,3182,9004,32
3178,3182,9005,0
3178,3182,9006,0
3183,3186,003,329
3183,3186,047,19
3183,3186,191,20
3183,3186,217,13
3183,3186,501,33
3183,3186,503,64
3183,3186,505,18
3183,3186,512,531
3183,3186,514,11
3183,3186,9003,0
3183,3186,9004,25
3183,3186,9005,7
3183,3186,9006,0
3187,3187,003,15
3187,3187,047,9
3187,3187,191,1
3187,3187,217,0
3187,3187,501,8
3187,3187,503,5
3187,3187,505,5
3187,3187,512,35
3187,3187,514,0
3187,3187,9003,0
3187,3187,9004,1
3187,3187,9005,0
3187,3187,9006,0
3188,3188,003,19
3188,3188,047,3
3188,3188,191,2
3188,3188,217,0
3188,3188,501,14
3188,3188,503,52
3188,3188,505,2
3188,3188,512,140
3188,3188,514,0
3188,3188,9003,0
3188,3188,9004,2
3188,3188,9005,2
3188,3188,9006,0
3189,3194,003,298
3189,3194,047,39
3189,3194,191,23
3189,3194,217,16
3189,3194,501,448
3189,3194,503,135
3189,3194,505,66
3189,3194,512,455
3189,3194,514,26
3189,3194,9003,0
3189,3194,9004,17
3189,3194,9005,31
3189,3194,9006,0
3195,3206,003,545
3195,3206,047,85
3195,3206,191,46
3195,3206,217,28
3195,3206,501,909
3195,3206,503,318
3195,3206,505,156
3195,3206,512,912
3195,3206,514,43
3195,3206,9003,10
3195,3206,9004,35
3195,3206,9005,49
3195,3206,9006,1
3207,3218,003,464
3207,3218,047,66
3207,3218,191,33
3207,3218,217,25
3207,3218,501,831
3207,3218,503,256
3207,3218,505,116
3207,3218,512,740
3207,3218,514,42
3207,3218,9003,0
3207,3218,9004,33
3207,3218,9005,36
3207,3218,9006,0
3219,3219,003,7
3219,3219,047,0
3219,3219,191,1
3219,3219,217,28
3219,3219,501,1
3219,3219,503,2
3219,3219,505,3
3219,3219,512,58
3219,3219,514,0
3219,3219,9003,0
3219,3219,9004,0
3219,3219,9005,0
3219,3219,9006,0
3220,3220,003,13
3220,3220,047,0
3220,3220,191,1
3220,3220,217,2
3220,3220,501,36
3220,3220,503,15
3220,3220,505,0
3220,3220,512,29
3220,3220,514,0
3220,3220,9003,1
3220,3220,9004,0
3220,3220,9005,1
3220,3220,9006,0
3221,3222,003,68
3221,3222,047,4
3221,3222,191,8
3221,3222,217,3
3221,3222,501,50
3221,3222,503,48
3221,3222,505,35
3221,3222,512,280
3221,3222,514,13
3221,3222,9003,0
3221,3222,9004,5
3221,3222,9005,8
3221,3222,9006,0
3223,3230,003,404
3223,3230,047,69
3223,3230,191,51
3223,3230,217,35
3223,3230,501,289
3223,3230,503,449
3223,3230,505,167
3223,3230,512,564
3223,3230,514,36
3223,3230,9003,0
3223,3230,9004,30
3223,3230,9005,35
3223,3230,9006,1
3231,3238,003,310
3231,3238,047,53
3231,3238,191,112
3231,3238,217,38
3231,3238,501,250
3231,3238,503,387
3231,3238,505,148
3231,3238,512,730
3231,3238,514,74
3231,3238,9003,4
3231,3238,9004,24
3231,3238,9005,38
3231,3238,9006,0
3239,3256,003,717
3239,3256,047,167
3239,3256,191,238
3239,3256,217,102
3239,3256,501,589
3239,3256,503,835
3239,3256,505,342
3239,3256,512,1464
3239,3256,514,164
3239,3256,9003,3
3239,3256,9004,67
3239,3256,9005,99
3239,3256,9006,1
3257,3267,003,433
3257,3267,047,109
3257,3267,191,150
3257,3267,217,76
3257,3267,501,356
3257,3267,503,540
3257,3267,505,214
3257,3267,512,884
3257,3267,514,115
3257,3267,9003,1
3257,3267,9004,43
3257,3267,9005,66
3257,3267,9006,1
3268,3276,003,283
3268,3276,047,81
3268,3276,191,106
3268,3276,217,48
3268,3276,501,234
3268,3276,503,350
3268,3276,505,148
3268,3276,512,692
3268,3276,514,83
3268,3276,9003,0
3268,3276,9004,14
3268,3276,9005,62
3268,3276,9006,1
3277,3291,003,602
3277,3291,047,131
3277,3291,191,204
3277,3291,217,71
3277,3291,501,382
3277,3291,503,674
3277,3291,505,297
3277,3291,512,1166
3277,3291,514,152
3277,3291,9003,0
3277,3291,9004,52
3277,3291,9005,110
3277,3291,9006,1
3292,3299,003,352
3292,3299,047,79
3292,3299,191,97
3292,3299,217,45
3292,3299,501,248
3292,3299,503,375
3292,3299,505,190
3292,3299,512,742
3292,3299,514,78
3292,3299,9003,0
3292,3299,9004,13
3292,3299,9005,33
3292,3299,9006,0
3300,3306,003,251
3300,3306,047,62
3300,3306,191,94
3300,3306,217,39
3300,3306,501,223
3300,3306,503,342
3300,3306,505,140
3300,3306,512,616
3300,3306,514,83
3300,3306,9003,5
3300,3306,9004,28
3300,3306,9005,33
3300,3306,9006,6
3307,3316,003,835
3307,3316,047,73
3307,3316,191,80
3307,3316,217,46
3307,3316,501,266
3307,3316,503,488
3307,3316,505,167
3307,3316,512,674
3307,3316,514,63
3307,3316,9003,0
3307,3316,9004,24
3307,3316,9005,56
3307,3316,9006,0
3317,3326,003,814
3317,3326,047,72
3317,3326,191,68
3317,3326,217,39
3317,3326,501,303
3317,3326,503,482
3317,3326,505,154
3317,3326,512,681
3317,3326,514,74
3317,3326,9003,12
3317,3326,9004,28
3317,3326,9005,49
3317,3326,9006,0
3327,3337,003,807
3327,3337,047,70
3327,3337,191,83
3327,3337,217,43
3327,3337,501,311
3327,3337,503,550
3327,3337,505,152
3327,3337,512,741
3327,3337,514,76
3327,3337,9003,0
3327,3337,9004,30
3327,3337,9005,79
3327,3337,9006,2
3338,3345,003,618
3338,3345,047,72
3338,3345,191,59
3338,3345,217,26
3338,3345,501,247
3338,3345,503,443
3338,3345,505,107
3338,3345,512,468
3338,3345,514,64
3338,3345,9003,0
3338,3345,9004,26
3338,3345,9005,48
3338,3345,9006,1
3346,3351,003,464
3346,3351,047,55
3346,3351,191,65
3346,3351,217,33
3346,3351,501,171
3346,3351,503,321
3346,3351,505,95
3346,3351,512,368
3346,3351,514,33
3346,3351,9003,0
3346,3351,9004,15
3346,3351,9005,37
3346,3351,9006,0
3352,3352,003,38
3352,3352,047,1
3352,3352,191,0
3352,3352,217,0
3352,3352,501,6
3352,3352,503,10
3352,3352,505,1
3352,3352,512,163
3352,3352,514,1
3352,3352,9003,0
3352,3352,9004,3
3352,3352,9005,0
3352,3352,9006,0
3353,3360,003,600
3353,3360,047,60
3353,3360,191,84
3353,3360,217,37
3353,3360,501,237
3353,3360,503,315
3353,3360,505,100
3353,3360,512,350
3353,3360,514,61
3353,3360,9003,0
3353,3360,9004,28
3353,3360,9005,23
3353,3360,9006,0
3361,3365,003,401
3361,3365,047,33
3361,3365,191,54
3361,3365,217,19
3361,3365,501,184
3361,3365,503,242
3361,3365,505,68
3361,3365,512,252
3361,3365,514,32
3361,3365,9003,0
3361,3365,9004,24
3361,3365,9005,5
3361,3365,9006,0
3366,3368,003,82
3366,3368,047,13
3366,3368,191,25
3366,3368,217,2
3366,3368,501,84
3366,3368,503,182
3366,3368,505,36
3366,3368,512,264
3366,3368,514,17
3366,3368,9003,0
3366,3368,9004,15
3366,3368,9005,8
3366,3368,9006,0
3369,3374,003,301
3369,3374,047,45
3369,3374,191,43
3369,3374,217,32
3369,3374,501,264
3369,3374,503,341
3369,3374,505,165
3369,3374,512,248
3369,3374,514,41
3369,3374,9003,0
3369,3374,9004,16
3369,3374,9005,35
3369,3374,9006,0
3375,3375,003,25
3375,3375,047,3
3375,3375,191,1
3375,3375,217,3
3375,3375,501,49
3375,3375,503,21
3375,3375,505,24
3375,3375,512,69
3375,3375,514,2
3375,3375,9003,0
3375,3375,9004,0
3375,3375,9005,3
3375,3375,9006,0
3376,3381,003,309
3376,3381,047,22
3376,3381,191,74
3376,3381,217,8
3376,3381,501,131
3376,3381,503,132
3376,3381,505,63
3376,3381,512,385
3376,3381,514,28
3376,3381,9003,0
3376,3381,9004,11
3376,3381,9005,21
3376,3381,9006,1
3382,3396,003,866
3382,3396,047,102
3382,3396,191,103
3382,3396,217,51
3382,3396,501,525
3382,3396,503,800
3382,3396,505,215
3382,3396,512,921
3382,3396,514,98
3382,3396,9003,0
3382,3396,9004,55
3382,3396,9005,61
3382,3396,9006,0
3397,3409,003,758
3397,3409,047,85
3397,3409,191,105
3397,3409,217,37
3397,3409,501,564
3397,3409,503,702
3397,3409,505,179
3397,3409,512,751
3397,3409,514,85
3397,3409,9003,0
3397,3409,9004,54
3397,3409,9005,49
3397,3409,9006,0
3410,3422,003,646
3410,3422,047,79
3410,3422,191,93
3410,3422,217,53
3410,3422,501,541
3410,3422,503,697
3410,3422,505,166
3410,3422,512,830
3410,3422,514,86
3410,3422,9003,1
3410,3422,9004,44
3410,3422,9005,77
3410,3422,9006,0
3423,3434,003,630
3423,3434,047,79
3423,3434,191,94
3423,3434,217,38
3423,3434,501,444
3423,3434,503,600
3423,3434,505,172
3423,3434,512,636
3423,3434,514,66
3423,3434,9003,0
3423,3434,9004,45
3423,3434,9005,47
3423,3434,9006,0
3435,3449,003,714
3435,3449,047,89
3435,3449,191,113
3435,3449,217,46
3435,3449,501,561
3435,3449,503,660
3435,3449,505,177
3435,3449,512,791
3435,3449,514,106
3435,3449,9003,0
3435,3449,9004,49
3435,3449,9005,65
3435,3449,9006,0
3450,3460,003,622
3450,3460,047,74
3450,3460,191,70
3450,3460,217,33
3450,3460,501,380
3450,3460,503,527
3450,3460,505,161
3450,3460,512,540
3450,3460,514,72
3450,3460,9003,0
3450,3460,9004,32
3450,3460,9005,51
3450,3460,9006,0
3461,3461,003,89
3461,3461,047,3
3461,3461,191,1
3461,3461,217,3
3461,3461,501,20
3461,3461,503,32
3461,3461,505,7
3461,3461,512,50
3461,3461,514,4
3461,3461,9003,0
3461,3461,9004,3
3461,3461,9005,6
3461,3461,9006,0
3462,3469,003,317
3462,3469,047,55
3462,3469,191,200
3462,3469,217,31
3462,3469,501,318
3462,3469,503,309
3462,3469,505,179
3462,3469,512,561
3462,3469,514,63
3462,3469,9003,8
3462,3469,9004,20
3462,3469,9005,43
3462,3469,9006,0
3470,3477,003,277
3470,3477,047,51
3470,3477,191,204
3470,3477,217,39
3470,3477,501,311
3470,3477,503,324
3470,3477,505,185
3470,3477,512,531
3470,3477,514,90
3470,3477,9003,0
3470,3477,9004,34
3470,3477,9005,38
3470,3477,9006,1
3478,3485,003,256
3478,3485,047,58
3478,3485,191,240
3478,3485,217,47
3478,3485,501,288
3478,3485,503,308
3478,3485,505,193
3478,3485,512,568
3478,3485,514,82
3478,3485,9003,1
3478,3485,9004,45
3478,3485,9005,44
3478,3485,9006,0
3486,3494,003,520
3486,3494,047,48
3486,3494,191,190
3486,3494,217,33
3486,3494,501,286
3486,3494,503,275
3486,3494,505,207
3486,3494,512,364
3486,3494,514,72
3486,3494,9003,0
3486,3494,9004,45
3486,3494,9005,58
3486,3494,9006,1
3495,3502,003,468
3495,3502,047,44
3495,3502,191,166
3495,3502,217,34
3495,3502,501,237
3495,3502,503,258
3495,3502,505,221
3495,3502,512,310
3495,3502,514,74
3495,3502,9003,0
3495,3502,9004,24
3495,3502,9005,61
3495,3502,9006,0
3503,3514,003,743
3503,3514,047,70
3503,3514,191,254
3503,3514,217,50
3503,3514,501,386
3503,3514,503,354
3503,3514,505,303
3503,3514,512,538
3503,3514,514,98
3503,3514,9003,0
3503,3514,9004,64
3503,3514,9005,99
3503,3514,9006,0
3515,3517,003,74
3515,3517,047,7
3515,3517,191,33
3515,3517,217,5
3515,3517,501,38
3515,3517,503,30
3515,3517,505,48
3515,3517,512,165
3515,3517,514,11
3515,3517,9003,0
3515,3517,9004,5
3515,3517,9005,3
3515,3517,9006,0
3518,3518,003,81
3518,3518,047,3
3518,3518,191,2
3518,3518,217,2
3518,3518,501,22
3518,3518,503,23
3518,3518,505,4
3518,3518,512,74
3518,3518,514,5
3518,3518,9003,0
3518,3518,9004,4
3518,3518,9005,0
3518,3518,9006,0
3519,3528,003,422
3519,3528,047,92
3519,3528,191,82
3519,3528,217,50
3519,3528,501,334
3519,3528,503,772
3519,3528,505,322
3519,3528,512,365
3519,3528,514,88
3519,3528,9003,0
3519,3528,9004,29
3519,3528,9005,55
3519,3528,9006,3
3529,3539,003,533
3529,3539,047,98
3529,3539,191,100
3529,3539,217,65
3529,3539,501,416
3529,3539,503,800
3529,3539,505,349
3529,3539,512,365
3529,3539,514,73
3529,3539,9003,0
3529,3539,9004,21
3529,3539,9005,66
3529,3539,9006,1
3540,3548,003,333
3540,3548,047,67
3540,3548,191,88
3540,3548,217,45
3540,3548,501,311
3540,3548,503,546
3540,3548,505,283
3540,3548,512,303
3540,3548,514,45
3540,3548,9003,0
3540,3548,9004,14
3540,3548,9005,67
3540,3548,9006,0
3549,3559,003,480
3549,3559,047,93
3549,3559,191,115
3549,3559,217,63
3549,3559,501,409
3549,3559,503,785
3549,3559,505,332
3549,3559,512,364
3549,3559,514,75
3549,3559,9003,0
3549,3559,9004,27
3549,3559,9005,82
3549,3559,9006,1
3560,3566,003,297
3560,3566,047,62
3560,3566,191,57
3560,3566,217,46
3560,3566,501,229
3560,3566,503,553
3560,3566,505,216
3560,3566,512,252
3560,3566,514,41
3560,3566,9003,0
3560,3566,9004,19
3560,3566,9005,38
3560,3566,9006,2
3567,3572,003,181
3567,3572,047,39
3567,3572,191,51
3567,3572,217,18
3567,3572,501,143
3567,3572,503,433
3567,3572,505,121
3567,3572,512,295
3567,3572,514,33
3567,3572,9003,0
3567,3572,9004,17
3567,3572,9005,20
3567,3572,9006,0
3573,3583,003,381
3573,3583,047,69
3573,3583,191,95
3573,3583,217,40
3573,3583,501,353
3573,3583,503,753
3573,3583,505,275
3573,3583,512,546
3573,3583,514,62
3573,3583,9003,4
3573,3583,9004,20
3573,3583,9005,49
3573,3583,9006,0
3584,3587,003,134
3584,3587,047,36
3584,3587,191,36
3584,3587,217,18
3584,3587,501,168
3584,3587,503,302
3584,3587,505,103
3584,3587,512,210
3584,3587,514,29
3584,3587,9003,0
3584,3587,9004,7
3584,3587,9005,18
3584,3587,9006,0
3588,3588,003,13
3588,3588,047,0
3588,3588,191,1
3588,3588,217,0
3588,3588,501,5
3588,3588,503,1
3588,3588,505,0
3588,3588,512,24
3588,3588,514,1
3588,3588,9003,0
3588,3588,9004,0
3588,3588,9005,0
3588,3588,9006,0
3589,3597,003,366
3589,3597,047,67
3589,3597,191,112
3589,3597,217,47
3589,3597,501,397
3589,3597,503,528
3589,3597,505,265
3589,3597,512,416
3589,3597,514,96
3589,3597,9003,0
3589,3597,9004,29
3589,3597,9005,61
3589,3597,9006,0
3598,3606,003,463
3598,3606,047,77
3598,3606,191,100
3598,3606,217,55
3598,3606,501,408
3598,3606,503,509
3598,3606,505,242
3598,3606,512,334
3598,3606,514,107
3598,3606,9003,0
3598,3606,9004,26
3598,3606,9005,58
3598,3606,9006,0
3607,3621,003,644
3607,3621,047,114
3607,3621,191,204
3607,3621,217,97
3607,3621,501,634
3607,3621,503,915
3607,3621,505,456
3607,3621,512,658
3607,3621,514,179
3607,3621,9003,0
3607,3621,9004,29
3607,3621,9005,94
3607,3621,9006,0
3622,3632,003,460
3622,3632,047,106
3622,3632,191,158
3622,3632,217,56
3622,3632,501,465
3622,3632,503,629
3622,3632,505,310
3622,3632,512,478
3622,3632,514,115
3622,3632,9003,11
3622,3632,9004,29
3622,3632,9005,71
3622,3632,9006,1
3633,3643,003,556
3633,3643,047,126
3633,3643,191,112
3633,3643,217,61
3633,3643,501,504
3633,3643,503,623
3633,3643,505,341
3633,3643,512,282
3633,3643,514,90
3633,3643,9003,0
3633,3643,9004,16
3633,3643,9005,34
3633,3643,9006,0
3644,3653,003,421
3644,3653,047,133
3644,3653,191,97
3644,3653,217,72
3644,3653,501,464
3644,3653,503,558
3644,3653,505,293
3644,3653,512,258
3644,3653,514,107
3644,3653,9003,0
3644,3653,9004,19
3644,3653,9005,35
3644,3653,9006,2
3654,3666,003,789
3654,3666,047,148
3654,3666,191,151
3654,3666,217,105
3654,3666,501,489
3654,3666,503,818
3654,3666,505,348
3654,3666,512,502
3654,3666,514,116
3654,3666,9003,2
3654,3666,9004,32
3654,3666,9005,36
3654,3666,9006,0
3667,3678,003,622
3667,3678,047,139
3667,3678,191,128
3667,3678,217,92
3667,3678,501,440
3667,3678,503,665
3667,3678,505,304
3667,3678,512,429
3667,3678,514,104
3667,3678,9003,1
3667,3678,9004,29
3667,3678,9005,52
3667,3678,9006,0
3679,3686,003,411
3679,3686,047,100
3679,3686,191,95
3679,3686,217,66
3679,3686,501,270
3679,3686,503,423
3679,3686,505,183
3679,3686,512,228
3679,3686,514,73
3679,3686,9003,0
3679,3686,9004,14
3679,3686,9005,32
3679,3686,9006,0
3687,3715,003,1674
3687,3715,047,350
3687,3715,191,349
3687,3715,217,266
3687,3715,501,1102
3687,3715,503,1707
3687,3715,505,795
3687,3715,512,1063
3687,3715,514,262
3687,3715,9003,7
3687,3715,9004,81
3687,3715,9005,125
3687,3715,9006,4
3716,3725,003,549
3716,3725,047,101
3716,3725,191,128
3716,3725,217,69
3716,3725,501,331
3716,3725,503,535
3716,3725,505,243
3716,3725,512,340
3716,3725,514,63
3716,3725,9003,0
3716,3725,9004,25
3716,3725,9005,36
3716,3725,9006,2
3726,3729,003,269
3726,3729,047,36
3726,3729,191,51
3726,3729,217,29
3726,3729,501,157
3726,3729,503,244
3726,3729,505,95
3726,3729,512,157
3726,3729,514,50
3726,3729,9003,2
3726,3729,9004,6
3726,3729,9005,10
3726,3729,9006,1
3730,3731,003,74
3730,3731,047,17
3730,3731,191,28
3730,3731,217,11
3730,3731,501,65
3730,3731,503,100
3730,3731,505,57
3730,3731,512,131
3730,3731,514,29
3730,3731,9003,0
3730,3731,9004,4
3730,3731,9005,26
3730,3731,9006,0
3732,3744,003,531
3732,3744,047,101
3732,3744,191,203
3732,3744,217,81
3732,3744,501,442
3732,3744,503,508
3732,3744,505,339
3732,3744,512,652
3732,3744,514,178
3732,3744,9003,5
3732,3744,9004,54
3732,3744,9005,104
3732,3744,9006,4
3745,3755,003,446
3745,3755,047,98
3745,3755,191,197
3745,3755,217,61
3745,3755,501,426
3745,3755,503,509
3745,3755,505,334
3745,3755,512,557
3745,3755,514,153
3745,3755,9003,1
3745,3755,9004,45
3745,3755,9005,84
3745,3755,9006,1
3756,3757,003,84
3756,3757,047,1
3756,3757,191,3
3756,3757,217,1
3756,3757,501,20
3756,3757,503,7
3756,3757,505,1
3756,3757,512,310
3756,3757,514,3
3756,3757,9003,0
3756,3757,9004,8
3756,3757,9005,2
3756,3757,9006,0
3758,3758,003,3
3758,3758,047,0
3758,3758,191,1
3758,3758,217,0
3758,3758,501,3
3758,3758,503,0
3758,3758,505,0
3758,3758,512,26
3758,3758,514,1
3758,3758,9003,0
3758,3758,9004,1
3758,3758,9005,1
3758,3758,9006,0
3759,3759,003,13
3759,3759,047,0
3759,3759,191,0
3759,3759,217,0
3759,3759,501,24
3759,3759,503,0
3759,3759,505,0
3759,3759,512,54
3759,3759,514,3
3759,3759,9003,0
3759,3759,9004,1
3759,3759,9005,1
3759,3759,9006,0
3760,3760,003,45
3760,3760,047,2
3760,3760,191,1
3760,3760,217,2
3760,3760,501,24
3760,3760,503,1
3760,3760,505,3
3760,3760,512,61
3760,3760,514,4
3760,3760,9003,0
3760,3760,9004,9
3760,3760,9005,1
3760,3760,9006,0
3761,3761,003,0
3761,3761,047,0
3761,3761,191,0
3761,3761,217,0
3761,3761,501,1
3761,3761,503,1
3761,3761,505,0
3761,3761,512,0
3761,3761,514,0
3761,3761,9003,0
3761,3761,9004,0
3761,3761,9005,0
3761,3761,9006,0
3762,3777,003,918
3762,3777,047,41
3762,3777,191,101
3762,3777,217,19
3762,3777,501,924
3762,3777,503,319
